"PRI_INDEX","ROUTING_SET","START_TIME","STOP_TIME","HOUR","MINUTE","Req","Sch","Schedule Tally Delta","Net"
62,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,15,15,3.41,3.67,,0.26
63,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,15,30,2.91,5,,2.09
64,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,15,45,2.49,6.27,,3.78
65,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,16,0,2.02,5.33,,3.31
66,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,16,15,3.65,6,,2.35
67,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,16,30,2.19,5,,2.81
68,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,16,45,2.11,5.67,,3.56
69,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,17,0,2.16,3.67,,1.51
70,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,17,15,2.34,4,,1.66
71,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,17,30,2.04,4,,1.96
72,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,17,45,1.05,3,,1.95
73,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,18,0,1.9,3,,1.1
74,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,18,15,2.31,3.67,,1.36
75,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,18,30,1.02,2,,0.98
76,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,18,45,0,3,,3
77,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,19,0,1,3,,2
78,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,19,15,1.01,3,,1.99
79,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,19,30,0.89,2,,1.11
80,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,19,45,0,2,,2
81,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,20,0,0.95,4,,3.05
82,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,20,15,1.33,4,,2.67
83,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,20,30,0.81,3,,2.19
84,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,20,45,0.69,3.67,,2.98
85,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,21,0,0.75,4,,3.25
86,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,21,15,0.64,4,,3.36
87,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,21,30,0.44,3,,2.56
88,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,21,45,2.14,4,,1.86
89,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,22,0,0,4,,4
90,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,22,15,0,2.67,,2.67
91,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,22,30,0,3,,3
92,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,22,45,0,3,,3
93,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,23,0,0.66,4,,3.34
94,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,23,15,3.5,4,,0.5
95,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,23,30,0.43,4,,3.57
96,"NetClaim Multiskill - Global",11/1/2022,11/2/2022,23,45,0,3.33,,3.33
97,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,0,0,0.65,1.93,,1.28
98,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,0,15,0.49,3,,2.51
99,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,0,30,0,3,,3
100,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,0,45,0,2,,2
101,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,1,0,0,2,,2
102,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,1,15,0,2,,2
103,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,1,30,0,2,,2
104,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,1,45,0,2,,2
105,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,2,0,0,2,,2
106,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,2,15,0,3,,3
107,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,2,30,0,3,,3
108,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,2,45,0,3,,3
109,"NetClaim Multiskill - Global",11/2/2022,11/3/2022,3,0,2,2,,0
