UserId,Date,StatusKey,Code,Min
MARYSMITH,2022-11-18,on call,Team 1,294.316666666667
MARYSMITH,2022-11-18,on call,Team 3,294.316666666667
MARYSMITH,2022-11-18,scheduled break,Team 1,30.4166666666667
MARYSMITH,2022-11-18,scheduled break,Team 3,30.4166666666667
MARYSMITH,2022-11-21,acw,Team 1,24.9166666666667
MARYSMITH,2022-11-21,acw,Team 3,24.9166666666667
MARYSMITH,2022-11-21,at lunch,Team 1,30.0666666666667
MARYSMITH,2022-11-21,at lunch,Team 3,30.0666666666667
MARYSMITH,2022-11-21,follow up,Team 1,0.6
MARYSMITH,2022-11-21,follow up,Team 3,0.6
MARYSMITH,2022-11-21,on call,Team 1,371.383333333333
MARYSMITH,2022-11-21,on call,Team 3,371.383333333333
MARYSMITH,2022-11-21,scheduled break,Team 1,30.35
MARYSMITH,2022-11-21,scheduled break,Team 3,30.35
MARYSMITH,2022-11-22,acw,Team 1,19.1666666666667
MARYSMITH,2022-11-22,acw,Team 3,19.1666666666667
MARYSMITH,2022-11-22,at lunch,Team 1,30.1333333333333
MARYSMITH,2022-11-22,at lunch,Team 3,30.1333333333333
MARYSMITH,2022-11-22,follow up,Team 1,0.6
MARYSMITH,2022-11-22,follow up,Team 3,0.6
MARYSMITH,2022-11-22,on call,Team 1,202.316666666667
MARYSMITH,2022-11-22,on call,Team 3,202.316666666667
MARYSMITH,2022-11-22,scheduled break,Team 1,30.5333333333333
MARYSMITH,2022-11-22,scheduled break,Team 3,30.5333333333333
MARYSMITH,2022-11-29,acw,Team 1,25.1666666666667
MARYSMITH,2022-11-29,acw,Team 3,25.1666666666667
MARYSMITH,2022-11-29,at lunch,Team 1,30.15
MARYSMITH,2022-11-29,at lunch,Team 3,30.15
MARYSMITH,2022-11-29,follow up,Team 1,0.533333333333333
MARYSMITH,2022-11-29,follow up,Team 3,0.533333333333333
MARYSMITH,2022-11-29,on call,Team 1,281.5
MARYSMITH,2022-11-29,on call,Team 3,281.5
MARYSMITH,2022-11-29,personal break,Team 1,0.116666666666667
MARYSMITH,2022-11-29,personal break,Team 3,0.116666666666667
MARYSMITH,2022-11-29,scheduled break,Team 1,30.3833333333333
MARYSMITH,2022-11-29,scheduled break,Team 3,30.3833333333333
MARYSMITH,2022-11-30,acw,Team 1,22.2666666666667
MARYSMITH,2022-11-30,acw,Team 3,22.2666666666667
MARYSMITH,2022-11-30,at lunch,Team 1,30.3333333333333
MARYSMITH,2022-11-30,at lunch,Team 3,30.3333333333333
MARYSMITH,2022-11-30,follow up,Team 1,0.3
MARYSMITH,2022-11-30,follow up,Team 3,0.3
MARYSMITH,2022-11-30,on call,Team 1,161.45
MARYSMITH,2022-11-30,on call,Team 3,161.45
MARYSMITH,2022-11-30,scheduled break,Team 1,30.45
MARYSMITH,2022-11-30,scheduled break,Team 3,30.45
MARYSMITH,2022-12-01,acw,Team 1,34.1833333333333
MARYSMITH,2022-12-01,acw,Team 3,34.1833333333333
MARYSMITH,2022-12-01,at lunch,Team 1,30.2
MARYSMITH,2022-12-01,at lunch,Team 3,30.2
MARYSMITH,2022-12-01,follow up,Team 1,0.516666666666667
MARYSMITH,2022-12-01,follow up,Team 3,0.516666666666667
MARYSMITH,2022-12-01,on call,Team 1,213.166666666667
MARYSMITH,2022-12-01,on call,Team 3,213.166666666667
MARYSMITH,2022-12-01,scheduled break,Team 1,30.8833333333333
MARYSMITH,2022-12-01,scheduled break,Team 3,30.8833333333333
MARYSMITH,2022-12-02,acw,Team 1,12.2666666666667
MARYSMITH,2022-12-02,acw,Team 3,12.2666666666667
MARYSMITH,2022-12-02,at lunch,Team 1,30.0666666666667
MARYSMITH,2022-12-02,at lunch,Team 3,30.0666666666667
MARYSMITH,2022-12-02,follow up,Team 1,0.483333333333333
MARYSMITH,2022-12-02,follow up,Team 3,0.483333333333333
MARYSMITH,2022-12-02,on call,Team 1,220.833333333333
MARYSMITH,2022-12-02,on call,Team 3,220.833333333333
MARYSMITH,2022-12-02,personal break,Team 1,2.3
MARYSMITH,2022-12-02,personal break,Team 3,2.3
MARYSMITH,2022-12-02,scheduled break,Team 1,30.25
MARYSMITH,2022-12-02,scheduled break,Team 3,30.25
MARYSMITH,2022-12-05,acw,Team 1,18.3
MARYSMITH,2022-12-05,acw,Team 3,18.3
MARYSMITH,2022-12-05,at lunch,Team 1,30.4333333333333
MARYSMITH,2022-12-05,at lunch,Team 3,30.4333333333333
MARYSMITH,2022-12-05,follow up,Team 1,0.666666666666667
MARYSMITH,2022-12-05,follow up,Team 3,0.666666666666667
MARYSMITH,2022-12-05,on call,Team 1,235.85
MARYSMITH,2022-12-05,on call,Team 3,235.85
MARYSMITH,2022-12-05,scheduled break,Team 1,33.4666666666667
MARYSMITH,2022-12-05,scheduled break,Team 3,33.4666666666667
MARYSMITH,2022-12-06,acw,Team 1,26.4166666666667
MARYSMITH,2022-12-06,acw,Team 3,26.4166666666667
MARYSMITH,2022-12-06,at lunch,Team 1,30.05
MARYSMITH,2022-12-06,at lunch,Team 3,30.05
MARYSMITH,2022-12-06,escalation wait,Team 1,1.55
MARYSMITH,2022-12-06,escalation wait,Team 3,1.55
MARYSMITH,2022-12-06,follow up,Team 1,0.716666666666667
MARYSMITH,2022-12-06,follow up,Team 3,0.716666666666667
MARYSMITH,2022-12-06,on call,Team 1,237.5
MARYSMITH,2022-12-06,on call,Team 3,237.5
MARYSMITH,2022-12-06,scheduled break,Team 1,31.2833333333333
MARYSMITH,2022-12-06,scheduled break,Team 3,31.2833333333333
MARYSMITH,2022-12-07,acw,Team 1,26.7666666666667
MARYSMITH,2022-12-07,acw,Team 3,26.7666666666667
MARYSMITH,2022-12-07,at lunch,Team 1,30.1666666666667
MARYSMITH,2022-12-07,at lunch,Team 3,30.1666666666667
MARYSMITH,2022-12-07,follow up,Team 1,0.666666666666667
MARYSMITH,2022-12-07,follow up,Team 3,0.666666666666667
MARYSMITH,2022-12-07,on call,Team 1,275.2
MARYSMITH,2022-12-07,on call,Team 3,275.2
MARYSMITH,2022-12-07,scheduled break,Team 1,30.1666666666667
MARYSMITH,2022-12-07,scheduled break,Team 3,30.1666666666667
MARYSMITH,2022-12-08,acw,Team 1,13.4166666666667
MARYSMITH,2022-12-08,acw,Team 3,13.4166666666667
MARYSMITH,2022-12-08,at lunch,Team 1,30.15
MARYSMITH,2022-12-08,at lunch,Team 3,30.15
MARYSMITH,2022-12-08,follow up,Team 1,0.316666666666667
MARYSMITH,2022-12-08,follow up,Team 3,0.316666666666667
MARYSMITH,2022-12-08,on call,Team 1,234.533333333333
MARYSMITH,2022-12-08,on call,Team 3,234.533333333333
MARYSMITH,2022-12-08,scheduled break,Team 1,30.3333333333333
MARYSMITH,2022-12-08,scheduled break,Team 3,30.3333333333333
MARYSMITH,2022-12-09,acw,Team 1,22.4666666666667
MARYSMITH,2022-12-09,acw,Team 3,22.4666666666667
MARYSMITH,2022-12-09,at lunch,Team 1,30.2333333333333
MARYSMITH,2022-12-09,at lunch,Team 3,30.2333333333333
MARYSMITH,2022-12-09,follow up,Team 1,0.566666666666667
MARYSMITH,2022-12-09,follow up,Team 3,0.566666666666667
MARYSMITH,2022-12-09,on call,Team 1,184.333333333333
MARYSMITH,2022-12-09,on call,Team 3,184.333333333333
MARYSMITH,2022-12-09,scheduled break,Team 1,32.15
MARYSMITH,2022-12-09,scheduled break,Team 3,32.15
MARYSMITH,2022-12-12,acw,Team 1,24.7666666666667
MARYSMITH,2022-12-12,acw,Team 3,24.7666666666667
MARYSMITH,2022-12-12,at lunch,Team 1,30.2166666666667
MARYSMITH,2022-12-12,at lunch,Team 3,30.2166666666667
MARYSMITH,2022-12-12,escalation wait,Team 1,7.11666666666667
MARYSMITH,2022-12-12,escalation wait,Team 3,7.11666666666667
MARYSMITH,2022-12-12,follow up,Team 1,0.716666666666667
MARYSMITH,2022-12-12,follow up,Team 3,0.716666666666667
MARYSMITH,2022-12-12,on call,Team 1,241
MARYSMITH,2022-12-12,on call,Team 3,241
MARYSMITH,2022-12-12,scheduled break,Team 1,30.95
MARYSMITH,2022-12-12,scheduled break,Team 3,30.95
MARYSMITH,2022-12-13,acw,Team 1,20.1833333333333
MARYSMITH,2022-12-13,acw,Team 3,20.1833333333333
MARYSMITH,2022-12-13,at lunch,Team 1,30.0833333333333
MARYSMITH,2022-12-13,at lunch,Team 3,30.0833333333333
MARYSMITH,2022-12-13,follow up,Team 1,0.766666666666667
MARYSMITH,2022-12-13,follow up,Team 3,0.766666666666667
MARYSMITH,2022-12-13,on call,Team 1,208.133333333333
MARYSMITH,2022-12-13,on call,Team 3,208.133333333333
MARYSMITH,2022-12-13,scheduled break,Team 1,30.3666666666667
MARYSMITH,2022-12-13,scheduled break,Team 3,30.3666666666667
MARYSMITH,2022-12-14,acw,Team 1,17.5333333333333
MARYSMITH,2022-12-14,acw,Team 3,17.5333333333333
MARYSMITH,2022-12-14,at lunch,Team 1,30.1166666666667
MARYSMITH,2022-12-14,at lunch,Team 3,30.1166666666667
MARYSMITH,2022-12-14,escalation wait,Team 1,27.8833333333333
MARYSMITH,2022-12-14,escalation wait,Team 3,27.8833333333333
MARYSMITH,2022-12-14,follow up,Team 1,0.5
MARYSMITH,2022-12-14,follow up,Team 3,0.5
MARYSMITH,2022-12-14,on call,Team 1,208.716666666667
MARYSMITH,2022-12-14,on call,Team 3,208.716666666667
MARYSMITH,2022-12-14,scheduled break,Team 1,30.1333333333333
MARYSMITH,2022-12-14,scheduled break,Team 3,30.1333333333333
MARYSMITH,2022-12-15,acw,Team 1,26.4
MARYSMITH,2022-12-15,acw,Team 3,26.4
MARYSMITH,2022-12-15,at lunch,Team 1,31.1666666666667
MARYSMITH,2022-12-15,at lunch,Team 3,31.1666666666667
MARYSMITH,2022-12-15,escalation wait,Team 1,6.61666666666667
MARYSMITH,2022-12-15,escalation wait,Team 3,6.61666666666667
MARYSMITH,2022-12-15,follow up,Team 1,0.533333333333333
MARYSMITH,2022-12-15,follow up,Team 3,0.533333333333333
MARYSMITH,2022-12-15,on call,Team 1,299.2
MARYSMITH,2022-12-15,on call,Team 3,299.2
MARYSMITH,2022-12-15,scheduled break,Team 1,30.1833333333333
MARYSMITH,2022-12-15,scheduled break,Team 3,30.1833333333333
MARYSMITH,2022-12-16,acw,Team 1,15.9833333333333
MARYSMITH,2022-12-16,acw,Team 3,15.9833333333333
MARYSMITH,2022-12-16,at lunch,Team 1,30.4
MARYSMITH,2022-12-16,at lunch,Team 3,30.4
MARYSMITH,2022-12-16,follow up,Team 1,0.366666666666667
MARYSMITH,2022-12-16,follow up,Team 3,0.366666666666667
MARYSMITH,2022-12-16,on call,Team 1,257.65
MARYSMITH,2022-12-16,on call,Team 3,257.65
MARYSMITH,2022-12-16,scheduled break,Team 1,31.4666666666667
MARYSMITH,2022-12-16,scheduled break,Team 3,31.4666666666667
MARYSMITH,2022-12-19,acw,Team 1,30.8333333333333
MARYSMITH,2022-12-19,acw,Team 3,30.8333333333333
MARYSMITH,2022-12-19,at lunch,Team 1,31.1666666666667
MARYSMITH,2022-12-19,at lunch,Team 3,31.1666666666667
MARYSMITH,2022-12-19,escalation wait,Team 1,7.68333333333333
MARYSMITH,2022-12-19,escalation wait,Team 3,7.68333333333333
MARYSMITH,2022-12-19,follow up,Team 1,0.8
MARYSMITH,2022-12-19,follow up,Team 3,0.8
MARYSMITH,2022-12-19,on call,Team 1,236.85
MARYSMITH,2022-12-19,on call,Team 3,236.85
MARYSMITH,2022-12-19,scheduled break,Team 1,30.5166666666667
MARYSMITH,2022-12-19,scheduled break,Team 3,30.5166666666667
MARYSMITH,2022-12-20,acw,Team 1,10.9
MARYSMITH,2022-12-20,acw,Team 3,10.9
MARYSMITH,2022-12-20,at lunch,Team 1,30.1833333333333
MARYSMITH,2022-12-20,at lunch,Team 3,30.1833333333333
MARYSMITH,2022-12-20,follow up,Team 1,0.4
MARYSMITH,2022-12-20,follow up,Team 3,0.4
MARYSMITH,2022-12-20,in a meeting,Team 1,1.46666666666667
MARYSMITH,2022-12-20,in a meeting,Team 3,1.46666666666667
MARYSMITH,2022-12-20,on call,Team 1,219.416666666667
MARYSMITH,2022-12-20,on call,Team 3,219.416666666667
MARYSMITH,2022-12-20,personal break,Team 1,0.483333333333333
MARYSMITH,2022-12-20,personal break,Team 3,0.483333333333333
MARYSMITH,2022-12-20,scheduled break,Team 1,30.3833333333333
MARYSMITH,2022-12-20,scheduled break,Team 3,30.3833333333333
STTORRES,2022-10-03,acw,Team 3,21.2833333333333
STTORRES,2022-10-03,at lunch,Team 3,60.6333333333333
STTORRES,2022-10-03,follow up,Team 3,0.866666666666667
STTORRES,2022-10-03,on call,Team 3,351.833333333333
STTORRES,2022-10-03,scheduled break,Team 3,30.8666666666667
STTORRES,2022-10-04,acw,Team 3,29.2
STTORRES,2022-10-04,at lunch,Team 3,60.3333333333333
STTORRES,2022-10-04,escalation wait,Team 3,5.01666666666667
STTORRES,2022-10-04,follow up,Team 3,1.1
STTORRES,2022-10-04,on call,Team 3,347.733333333333
STTORRES,2022-10-04,scheduled break,Team 3,30.9
STTORRES,2022-10-05,acw,Team 3,44.5
STTORRES,2022-10-05,at lunch,Team 3,60.5333333333333
STTORRES,2022-10-05,escalation wait,Team 3,11.7833333333333
STTORRES,2022-10-05,follow up,Team 3,1.5
STTORRES,2022-10-05,on call,Team 3,387.433333333333
STTORRES,2022-10-05,scheduled break,Team 3,31.05
STTORRES,2022-10-07,acw,Team 3,32.4
STTORRES,2022-10-07,at lunch,Team 3,60.1666666666667
STTORRES,2022-10-07,follow up,Team 3,0.883333333333333
STTORRES,2022-10-07,on call,Team 3,454.1
STTORRES,2022-10-07,scheduled break,Team 3,30.9333333333333
STTORRES,2022-10-10,acw,Team 3,19.9166666666667
STTORRES,2022-10-10,at lunch,Team 3,60.4
STTORRES,2022-10-10,escalation wait,Team 3,15.1166666666667
STTORRES,2022-10-10,follow up,Team 3,0.783333333333333
STTORRES,2022-10-10,on call,Team 3,332.8
STTORRES,2022-10-10,scheduled break,Team 3,30.8666666666667
STTORRES,2022-10-11,acw,Team 3,24.9333333333333
STTORRES,2022-10-11,at lunch,Team 3,60.35
STTORRES,2022-10-11,follow up,Team 3,0.85
STTORRES,2022-10-11,on call,Team 3,411.383333333333
STTORRES,2022-10-11,scheduled break,Team 3,31.1333333333333
STTORRES,2022-10-12,acw,Team 3,34.4
STTORRES,2022-10-12,at lunch,Team 3,60.2833333333333
STTORRES,2022-10-12,follow up,Team 3,1.26666666666667
STTORRES,2022-10-12,on call,Team 3,370.5
STTORRES,2022-10-12,scheduled break,Team 3,30.8833333333333
STTORRES,2022-10-14,acw,Team 3,39.4666666666667
STTORRES,2022-10-14,at lunch,Team 3,60.6166666666667
STTORRES,2022-10-14,follow up,Team 3,1.25
STTORRES,2022-10-14,on call,Team 3,341.716666666667
STTORRES,2022-10-14,scheduled break,Team 3,27.3333333333333
STTORRES,2022-10-17,acw,Team 3,45.4833333333333
STTORRES,2022-10-17,at lunch,Team 3,60.2
STTORRES,2022-10-17,escalation wait,Team 3,12.0833333333333
STTORRES,2022-10-17,follow up,Team 3,1.16666666666667
STTORRES,2022-10-17,on call,Team 3,424.966666666667
STTORRES,2022-10-17,scheduled break,Team 3,31.5166666666667
STTORRES,2022-10-18,acw,Team 3,35.9666666666667
STTORRES,2022-10-18,at lunch,Team 3,60.1333333333333
STTORRES,2022-10-18,escalation wait,Team 3,0.65
STTORRES,2022-10-18,follow up,Team 3,1.11666666666667
STTORRES,2022-10-18,on call,Team 3,393.3
STTORRES,2022-10-18,scheduled break,Team 3,30.75
STTORRES,2022-10-19,acw,Team 3,34.75
STTORRES,2022-10-19,at lunch,Team 3,60.3166666666667
STTORRES,2022-10-19,escalation wait,Team 3,9.25
STTORRES,2022-10-19,follow up,Team 3,1.05
STTORRES,2022-10-19,on call,Team 3,356.2
STTORRES,2022-10-19,scheduled break,Team 3,31.4833333333333
STTORRES,2022-10-19,tc issues,Team 3,4
STTORRES,2022-10-28,acw,Team 3,40.65
STTORRES,2022-10-28,at lunch,Team 3,60.3666666666667
STTORRES,2022-10-28,escalation wait,Team 3,12.8833333333333
STTORRES,2022-10-28,follow up,Team 3,1.06666666666667
STTORRES,2022-10-28,on call,Team 3,400.766666666667
STTORRES,2022-10-28,scheduled break,Team 3,32.0166666666667
STTORRES,2022-10-31,acw,Team 3,31.3
STTORRES,2022-10-31,at lunch,Team 3,60.2833333333333
STTORRES,2022-10-31,escalation wait,Team 3,32.7833333333333
STTORRES,2022-10-31,follow up,Team 3,1.45
STTORRES,2022-10-31,on call,Team 3,400.433333333333
STTORRES,2022-10-31,scheduled break,Team 3,31.5666666666667
STTORRES,2022-11-01,acw,Team 3,43.6333333333333
STTORRES,2022-11-01,at lunch,Team 3,60.7833333333333
STTORRES,2022-11-01,follow up,Team 3,1.16666666666667
STTORRES,2022-11-01,on call,Team 3,399.866666666667
STTORRES,2022-11-01,scheduled break,Team 3,31.7333333333333
STTORRES,2022-11-02,acw,Team 3,42.2
STTORRES,2022-11-02,at lunch,Team 3,60.4833333333333
STTORRES,2022-11-02,follow up,Team 3,0.983333333333333
STTORRES,2022-11-02,on call,Team 3,433.8
STTORRES,2022-11-02,scheduled break,Team 3,31.2666666666667
STTORRES,2022-11-04,acw,Team 3,40.25
STTORRES,2022-11-04,at lunch,Team 3,60.7333333333333
STTORRES,2022-11-04,escalation wait,Team 3,8.21666666666667
STTORRES,2022-11-04,follow up,Team 3,1.38333333333333
STTORRES,2022-11-04,on call,Team 3,474.416666666667
STTORRES,2022-11-04,scheduled break,Team 3,31.2
STTORRES,2022-11-07,acw,Team 3,33.8
STTORRES,2022-11-07,at lunch,Team 3,60.5833333333333
STTORRES,2022-11-07,escalation wait,Team 3,3.28333333333333
STTORRES,2022-11-07,follow up,Team 3,1.11666666666667
STTORRES,2022-11-07,on call,Team 3,402.416666666667
STTORRES,2022-11-07,scheduled break,Team 3,30.9
STTORRES,2022-11-08,acw,Team 3,22.5666666666667
STTORRES,2022-11-08,follow up,Team 3,0.633333333333333
STTORRES,2022-11-08,on call,Team 3,253.016666666667
STTORRES,2022-11-08,scheduled break,Team 3,30.95
STTORRES,2022-11-09,acw,Team 3,34.55
STTORRES,2022-11-09,at lunch,Team 3,60.2833333333333
STTORRES,2022-11-09,follow up,Team 3,0.816666666666667
STTORRES,2022-11-09,on call,Team 3,373
STTORRES,2022-11-09,scheduled break,Team 3,31
STTORRES,2022-11-11,acw,Team 3,37.05
STTORRES,2022-11-11,at lunch,Team 3,60.55
STTORRES,2022-11-11,follow up,Team 3,0.866666666666667
STTORRES,2022-11-11,on call,Team 3,323.216666666667
STTORRES,2022-11-11,scheduled break,Team 3,31.1666666666667
STTORRES,2022-11-14,acw,Team 3,30.0166666666667
STTORRES,2022-11-14,at lunch,Team 3,60.4
STTORRES,2022-11-14,follow up,Team 3,1.05
STTORRES,2022-11-14,on call,Team 3,386.683333333333
STTORRES,2022-11-14,scheduled break,Team 3,30.8833333333333
STTORRES,2022-11-15,acw,Team 3,46.05
STTORRES,2022-11-15,at lunch,Team 3,60.2666666666667
STTORRES,2022-11-15,escalation wait,Team 3,2.98333333333333
STTORRES,2022-11-15,follow up,Team 3,0.95
STTORRES,2022-11-15,on call,Team 3,390.616666666667
STTORRES,2022-11-15,scheduled break,Team 3,31
STTORRES,2022-11-16,acw,Team 3,40.3333333333333
STTORRES,2022-11-16,at lunch,Team 3,60.4166666666667
STTORRES,2022-11-16,follow up,Team 3,1.2
STTORRES,2022-11-16,on call,Team 3,356.083333333333
STTORRES,2022-11-16,scheduled break,Team 3,31.0166666666667
STTORRES,2022-11-16,tc issues,Team 3,3.85
STTORRES,2022-11-18,acw,Team 3,30.1166666666667
STTORRES,2022-11-18,at lunch,Team 3,60.6833333333333
STTORRES,2022-11-18,escalation wait,Team 3,54.9666666666667
STTORRES,2022-11-18,follow up,Team 3,0.683333333333333
STTORRES,2022-11-18,on call,Team 3,315.8
STTORRES,2022-11-18,scheduled break,Team 3,30.6833333333333
STTORRES,2022-11-21,acw,Team 3,40.3666666666667
STTORRES,2022-11-21,at lunch,Team 3,60.7166666666667
STTORRES,2022-11-21,escalation wait,Team 3,29.9
STTORRES,2022-11-21,follow up,Team 3,1.21666666666667
STTORRES,2022-11-21,in a meeting,Team 3,0.05
STTORRES,2022-11-21,on call,Team 3,369.316666666667
STTORRES,2022-11-21,scheduled break,Team 3,31.0666666666667
STTORRES,2022-11-21,tc issues,Team 3,1.98333333333333
STTORRES,2022-11-22,acw,Team 3,27.55
STTORRES,2022-11-22,at lunch,Team 3,60.5666666666667
STTORRES,2022-11-22,follow up,Team 3,0.766666666666667
STTORRES,2022-11-22,on call,Team 3,186.133333333333
STTORRES,2022-11-22,scheduled break,Team 3,15.3166666666667
STTORRES,2022-11-25,acw,Team 3,14.85
STTORRES,2022-11-25,at lunch,Team 3,60.1833333333333
STTORRES,2022-11-25,follow up,Team 3,0.5
STTORRES,2022-11-25,on call,Team 3,146.333333333333
STTORRES,2022-11-25,scheduled break,Team 3,30.4166666666667
STTORRES,2022-11-28,acw,Team 3,51.2333333333333
STTORRES,2022-11-28,at lunch,Team 3,60.85
STTORRES,2022-11-28,escalation wait,Team 3,5.53333333333333
STTORRES,2022-11-28,follow up,Team 3,0.883333333333333
STTORRES,2022-11-28,on call,Team 3,415.35
STTORRES,2022-11-28,scheduled break,Team 3,31.1166666666667
STTORRES,2022-11-29,acw,Team 3,38.9166666666667
STTORRES,2022-11-29,at lunch,Team 3,60.1666666666667
STTORRES,2022-11-29,follow up,Team 3,0.916666666666667
STTORRES,2022-11-29,on call,Team 3,381.35
STTORRES,2022-11-29,scheduled break,Team 3,30.5
STTORRES,2022-11-30,acw,Team 3,33.45
STTORRES,2022-11-30,at lunch,Team 3,60.3333333333333
STTORRES,2022-11-30,escalation wait,Team 3,20.1166666666667
STTORRES,2022-11-30,follow up,Team 3,1.08333333333333
STTORRES,2022-11-30,on call,Team 3,362.15
STTORRES,2022-11-30,scheduled break,Team 3,30.4666666666667
STTORRES,2022-11-30,tc issues,Team 3,4.03333333333333
STTORRES,2022-12-02,acw,Team 3,39.65
STTORRES,2022-12-02,at lunch,Team 3,60.6333333333333
STTORRES,2022-12-02,follow up,Team 3,1.21666666666667
STTORRES,2022-12-02,on call,Team 3,337.183333333333
STTORRES,2022-12-02,scheduled break,Team 3,31.2333333333333
STTORRES,2022-12-05,acw,Team 3,42.7666666666667
STTORRES,2022-12-05,at lunch,Team 3,60.2333333333333
STTORRES,2022-12-05,escalation wait,Team 3,1.65
STTORRES,2022-12-05,follow up,Team 3,1.13333333333333
STTORRES,2022-12-05,on call,Team 3,366.283333333333
STTORRES,2022-12-05,scheduled break,Team 3,30.5333333333333
STTORRES,2022-12-06,acw,Team 3,48.2833333333333
STTORRES,2022-12-06,at lunch,Team 3,60.1333333333333
STTORRES,2022-12-06,follow up,Team 3,1.16666666666667
STTORRES,2022-12-06,on call,Team 3,317.233333333333
STTORRES,2022-12-06,scheduled break,Team 3,31.0333333333333
STTORRES,2022-12-07,acw,Team 3,76.5666666666667
STTORRES,2022-12-07,at lunch,Team 3,60.1833333333333
STTORRES,2022-12-07,follow up,Team 3,1.2
STTORRES,2022-12-07,on call,Team 3,363.183333333333
STTORRES,2022-12-07,scheduled break,Team 3,30.8
STTORRES,2022-12-09,acw,Team 3,36.5666666666667
STTORRES,2022-12-09,at lunch,Team 3,60.1
STTORRES,2022-12-09,escalation wait,Team 3,0.1
STTORRES,2022-12-09,follow up,Team 3,1.13333333333333
STTORRES,2022-12-09,on call,Team 3,391.816666666667
STTORRES,2022-12-09,scheduled break,Team 3,30.3833333333333
STTORRES,2022-12-12,acw,Team 3,40.7166666666667
STTORRES,2022-12-12,at lunch,Team 3,62.4166666666667
STTORRES,2022-12-12,follow up,Team 3,1.2
STTORRES,2022-12-12,on call,Team 3,400.433333333333
STTORRES,2022-12-12,scheduled break,Team 3,30.7666666666667
STTORRES,2022-12-12,tc issues,Team 3,5.25
STTORRES,2022-12-13,acw,Team 3,39.5333333333333
STTORRES,2022-12-13,at lunch,Team 3,60.2166666666667
STTORRES,2022-12-13,escalation wait,Team 3,7.56666666666667
STTORRES,2022-12-13,follow up,Team 3,0.916666666666667
STTORRES,2022-12-13,on call,Team 3,343.35
STTORRES,2022-12-13,scheduled break,Team 3,31.3833333333333
STTORRES,2022-12-14,acw,Team 3,35.25
STTORRES,2022-12-14,at lunch,Team 3,60.5833333333333
STTORRES,2022-12-14,escalation wait,Team 3,22.1166666666667
STTORRES,2022-12-14,follow up,Team 3,1.15
STTORRES,2022-12-14,on call,Team 3,377.416666666667
STTORRES,2022-12-14,scheduled break,Team 3,31.45
STTORRES,2022-12-16,acw,Team 3,53.6
STTORRES,2022-12-16,at lunch,Team 3,60.6333333333333
STTORRES,2022-12-16,follow up,Team 3,1.16666666666667
STTORRES,2022-12-16,on call,Team 3,357.566666666667
STTORRES,2022-12-16,scheduled break,Team 3,31.1833333333333
STTORRES,2022-12-19,acw,Team 3,50.9666666666667
STTORRES,2022-12-19,at lunch,Team 3,60.2833333333333
STTORRES,2022-12-19,follow up,Team 3,1.15
STTORRES,2022-12-19,on call,Team 3,411.483333333333
STTORRES,2022-12-19,scheduled break,Team 3,31.4333333333333
STTORRES,2022-12-20,acw,Team 3,37.7833333333333
STTORRES,2022-12-20,at lunch,Team 3,60.9166666666667
STTORRES,2022-12-20,escalation wait,Team 3,5.3
STTORRES,2022-12-20,follow up,Team 3,0.9
STTORRES,2022-12-20,in a meeting,Team 3,9.68333333333333
STTORRES,2022-12-20,on call,Team 3,291.183333333333
STTORRES,2022-12-20,scheduled break,Team 3,31.55
TBLOODWORTH,2022-10-03,acw,Team 1,18.7833333333333
TBLOODWORTH,2022-10-03,at lunch,Team 1,30.8666666666667
TBLOODWORTH,2022-10-03,follow up,Team 1,1.46666666666667
TBLOODWORTH,2022-10-03,on call,Team 1,256.8
TBLOODWORTH,2022-10-03,scheduled break,Team 1,34.2166666666667
TBLOODWORTH,2022-10-03,special assignment,Team 1,0.05
TBLOODWORTH,2022-10-04,acw,Team 1,18.45
TBLOODWORTH,2022-10-04,at lunch,Team 1,33.05
TBLOODWORTH,2022-10-04,escalation wait,Team 1,14.9
TBLOODWORTH,2022-10-04,follow up,Team 1,1.06666666666667
TBLOODWORTH,2022-10-04,on call,Team 1,244.233333333333
TBLOODWORTH,2022-10-04,scheduled break,Team 1,32.7
TBLOODWORTH,2022-10-05,acw,Team 1,9.98333333333333
TBLOODWORTH,2022-10-05,at lunch,Team 1,30.9
TBLOODWORTH,2022-10-05,escalation wait,Team 1,1.91666666666667
TBLOODWORTH,2022-10-05,follow up,Team 1,1.11666666666667
TBLOODWORTH,2022-10-05,on call,Team 1,184.183333333333
TBLOODWORTH,2022-10-05,scheduled break,Team 1,16
TBLOODWORTH,2022-10-06,acw,Team 1,17.4
TBLOODWORTH,2022-10-06,at lunch,Team 1,34.95
TBLOODWORTH,2022-10-06,follow up,Team 1,1.33333333333333
TBLOODWORTH,2022-10-06,on call,Team 1,242.283333333333
TBLOODWORTH,2022-10-06,scheduled break,Team 1,33.1166666666667
TBLOODWORTH,2022-10-06,tc issues,Team 1,3.26666666666667
TBLOODWORTH,2022-10-10,acw,Team 1,8.65
TBLOODWORTH,2022-10-10,at lunch,Team 1,30.75
TBLOODWORTH,2022-10-10,follow up,Team 1,1.48333333333333
TBLOODWORTH,2022-10-10,on call,Team 1,285.1
TBLOODWORTH,2022-10-10,scheduled break,Team 1,41.7666666666667
TBLOODWORTH,2022-10-11,acw,Team 1,16.1833333333333
TBLOODWORTH,2022-10-11,at lunch,Team 1,30.8666666666667
