UserId,Date,StatusKey,Code,Min,Code2
AVANYUSH,2022-11-17,on call,ATL Ops Sup 5,9.11666666666667,Team 1
AVANYUSH,2022-11-17,scheduled break,ATL Ops Sup 5,30.3833333333333,Team 1
AVANYUSH,2022-11-18,acw,ATL Ops Sup 5,1.43333333333333,Team 1
AVANYUSH,2022-11-18,at lunch,ATL Ops Sup 5,62.5166666666667,Team 1
AVANYUSH,2022-11-18,escalation wait,ATL Ops Sup 5,7.03333333333333,Team 1
AVANYUSH,2022-11-18,follow up,ATL Ops Sup 5,0.0166666666666667,Team 1
AVANYUSH,2022-11-18,on call,ATL Ops Sup 5,27.05,Team 1
AVANYUSH,2022-11-18,scheduled break,ATL Ops Sup 5,35.9166666666667,Team 1
AVANYUSH,2022-11-24,acw,ATL Ops Sup 5,1.16666666666667,Team 1
AVANYUSH,2022-11-24,at lunch,ATL Ops Sup 5,64.5666666666667,Team 1
AVANYUSH,2022-11-24,escalation wait,ATL Ops Sup 5,3.88333333333333,Team 1
AVANYUSH,2022-11-24,follow up,ATL Ops Sup 5,0.05,Team 1
AVANYUSH,2022-11-24,on call,ATL Ops Sup 5,26.6666666666667,Team 1
AVANYUSH,2022-11-24,scheduled break,ATL Ops Sup 5,17.0833333333333,Team 1
AVANYUSH,2022-11-25,acw,ATL Ops Sup 5,3.25,Team 1
AVANYUSH,2022-11-25,escalation wait,ATL Ops Sup 5,1.33333333333333,Team 1
AVANYUSH,2022-11-25,follow up,ATL Ops Sup 5,0.116666666666667,Team 1
AVANYUSH,2022-11-25,in a meeting,ATL Ops Sup 5,0.0333333333333333,Team 1
AVANYUSH,2022-11-25,on call,ATL Ops Sup 5,16.2833333333333,Team 1
AVANYUSH,2022-11-25,scheduled break,ATL Ops Sup 5,31.1666666666667,Team 1
AVANYUSH,2022-11-26,acw,ATL Ops Sup 5,2.41666666666667,Team 1
AVANYUSH,2022-11-26,at lunch,ATL Ops Sup 5,65.2166666666667,Team 1
AVANYUSH,2022-11-26,escalation wait,ATL Ops Sup 5,1.56666666666667,Team 1
AVANYUSH,2022-11-26,follow up,ATL Ops Sup 5,0.116666666666667,Team 1
AVANYUSH,2022-11-26,on call,ATL Ops Sup 5,23.1333333333333,Team 1
AVANYUSH,2022-11-26,scheduled break,ATL Ops Sup 5,32.3833333333333,Team 1
AVANYUSH,2022-11-27,acw,ATL Ops Sup 5,0.766666666666667,Team 1
AVANYUSH,2022-11-27,at lunch,ATL Ops Sup 5,61.9666666666667,Team 1
